"","id","X","Linf","length_type","K","t0","sex","temp","Lm","X.1","omega","country","locality","questionable","captive","spp","genus","family","ScientificName","class","order"
"5120",1459,8863,6.8,"SL",5.7,NA,NA,NA,30.2,NA,2.42,"Solomon Is.","Munda","No","No","Spratelloides_lewisi","Spratelloides","Clupeidae","Spratelloides lewisi","Actinopterygii","Clupeiformes"
"5121",1459,8864,7,"SL",4.3,NA,NA,NA,29.3,NA,2.32,"Solomon Is.","Tulagi","No","No","Spratelloides_lewisi","Spratelloides","Clupeidae","Spratelloides lewisi","Actinopterygii","Clupeiformes"
"5122",1459,8865,7,"FL",5.44,0,NA,14,29.8,NA,2.43,"Papua New Guinea","Cape Lambert, 1980-81","No","No","Spratelloides_lewisi","Spratelloides","Clupeidae","Spratelloides lewisi","Actinopterygii","Clupeiformes"
"5123",1461,3587,4.9,"FL",3.34,NA,NA,NA,27.2,NA,1.9,"Cuba","Southwest  Zone","No","No","Jenkinsia_lamprotaenia","Jenkinsia","Clupeidae","Jenkinsia lamprotaenia","Actinopterygii","Clupeiformes"
"5124",1466,8866,13.4,"TL",0.06,NA,NA,NA,NA,NA,1.05,"Argentina","Argentina Coast (47°20`-54°30`S)","No","No","Sprattus_fuegensis","Sprattus","Clupeidae","Sprattus fuegensis","Actinopterygii","Clupeiformes"
"5125",1466,8867,14,"TL",1.02,NA,NA,NA,NA,NA,2.3,"Argentina","Argentina Coast (50°00'-55°00'S)","No","No","Sprattus_fuegensis","Sprattus","Clupeidae","Sprattus fuegensis","Actinopterygii","Clupeiformes"
"5126",1466,8868,14.5,"TL",0.78,NA,NA,NA,10,NA,2.22,"Argentina","Santa Cruz","No","No","Sprattus_fuegensis","Sprattus","Clupeidae","Sprattus fuegensis","Actinopterygii","Clupeiformes"
"5127",1466,8869,17.7,"TL",0.78,-0.46,NA,NA,11,NA,2.39,"Chile","Chiloé inland sea, southern Chile (41°90'-43°50'S)","No","No","Sprattus_fuegensis","Sprattus","Clupeidae","Sprattus fuegensis","Actinopterygii","Clupeiformes"
"5128",1466,8870,20.7,"TL",0.73,NA,NA,NA,10,NA,2.5,"Falkland Is.","","No","No","Sprattus_fuegensis","Sprattus","Clupeidae","Sprattus fuegensis","Actinopterygii","Clupeiformes"
"5129",1470,1649,10.9,"TL",0.25,NA,NA,NA,13.6,NA,1.47,"Russia","Azov Sea","No","No","Clupeonella_cultriventris","Clupeonella","Clupeidae","Clupeonella cultriventris","Actinopterygii","Clupeiformes"
"5130",1470,1650,11,"TL",1.13,NA,NA,NA,NA,NA,2.14,"Russia","Caspian, Dagestan Coast","No","No","Clupeonella_cultriventris","Clupeonella","Clupeidae","Clupeonella cultriventris","Actinopterygii","Clupeiformes"
"5131",1470,1651,16.1,"TL",0.24,NA,NA,NA,NA,NA,1.79,"Russia","Caspian, Volga-Caspian Rayon","No","No","Clupeonella_cultriventris","Clupeonella","Clupeidae","Clupeonella cultriventris","Actinopterygii","Clupeiformes"
"5132",1472,1652,11.6,"FL",0.62,-0.1,NA,NA,NA,NA,1.92,"Russia","Central and Southern Caspian Sea","No","No","Clupeonella_grimmi","Clupeonella","Clupeidae","Clupeonella grimmi","Actinopterygii","Clupeiformes"
"5133",1477,7829,16.3,"NG",0.61,NA,"",NA,15,NA,2.21,"Australia","Southeastern coast","Yes","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5134",1477,7830,16.4,"FL",0.73,NA,"M",0.43,17.6,NA,2.29,"Australia","Albany (118°E,35°S), Western Australia","Yes","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5135",1477,7831,16.4,"FL",0.81,NA,"M",0.43,12.5,NA,2.34,"Australia","South Western Australia","Yes","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5136",1477,7832,17.1,"SL",1.18,-0.01,"M",NA,18,NA,2.54,"Mexico","Bahia Magdalena, Baja California","Yes","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5137",1477,7833,17.2,"FL",0.66,NA,"F",0.43,17.6,NA,2.29,"Australia","Albany (118°E,35°S), Western Australia","Yes","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5138",1477,7834,17.4,"FL",0.58,NA,"F",0.43,12.5,NA,2.25,"Australia","South Western Australia","Yes","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5139",1477,7835,17.4,"SL",1.15,-0.01,"F",NA,18,NA,2.54,"Mexico","Bahia Magdalena, Baja California","Yes","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5140",1477,7836,20.5,"TL",0.22,NA,"",NA,15,NA,1.97,"Australia","Victoria","Yes","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5141",1477,7837,20.5,"SL",0.37,NA,"",0.49,12,NA,2.19,"Japan","off SE Hokkaido (Dohto region)","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5142",1477,7838,20.6,"SL",0.46,NA,"",NA,12,NA,2.29,"Japan","off SE Hokkaido (Dohto region)","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5143",1477,7839,21.2,"SL",0.32,NA,"",NA,12,NA,2.16,"Japan","off SE Hokkaido (Dohto region)","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5144",1477,7840,21.2,"SL",0.65,NA,"",NA,12,NA,2.46,"Japan","off SE Hokkaido (Dohto region)","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5145",1477,7841,21.9,"TL",0.2,NA,"",NA,12,NA,1.98,"New Zealand","41°S  173°E","Yes","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5146",1477,7842,21.9,"SL",1.17,0.02,"M",NA,22,NA,2.75,"Namibia","South West Africa","Yes","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5147",1477,7843,21.9,"SL",0.36,-2.36,"",NA,NA,NA,2.24,"","Sea of Japan and East China Sea","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5148",1477,7844,22.4,"TL",0.47,-0.09,"",NA,15,NA,2.37,"Australia","New South Wales","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5149",1477,7845,22.4,"NG",0.59,NA,"",NA,15,NA,2.47,"Korea (South)","","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5150",1477,7846,22.5,"SL",0.52,NA,"",NA,12,NA,2.42,"Japan","off SE Hokkaido (Dohto region)","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5151",1477,7847,22.5,"SL",0.53,NA,"",NA,12,NA,2.43,"Japan","off SE Hokkaido (Dohto region)","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5152",1477,7848,22.5,"SL",0.6,NA,"",NA,20.5,NA,2.48,"Mexico","Guaymas, Gulf of California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5153",1477,7849,23,"TL",0.39,NA,"",NA,20.5,NA,2.31,"Mexico","Gulf of California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5154",1477,7850,23.4,"SL",0.99,-0.03,"F",NA,22,NA,2.73,"Namibia","South West Africa","Yes","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5155",1477,7851,23.6,"TL",0.34,-0.26,"",NA,20.5,NA,2.28,"Mexico","Gulf of California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5156",1477,7852,23.6,"TL",0.38,-1.42,"",NA,20.5,NA,2.33,"Mexico","Gulf of California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5157",1477,7853,24.4,"TL",0.39,NA,"",NA,20.5,NA,2.37,"Mexico","Gulf of California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5158",1477,7854,24.4,"TL",0.55,-0.74,"",NA,20.5,NA,2.52,"Mexico","Gulf of California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5159",1477,7855,25,"SL",0.34,-1.53,"",NA,NA,NA,2.33,"","Sea of Japan and East China Sea","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5160",1477,7856,25.1,"TL",0.57,NA,"",NA,5.4,NA,2.56,"","British Columbia","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5161",1477,7857,25.2,"TL",0.34,NA,"",NA,20.5,NA,2.33,"Mexico","Gulf of California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5162",1477,7858,25.2,"TL",0.39,NA,"",NA,20.5,NA,2.39,"Mexico","Gulf of California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5163",1477,7859,25.3,"TL",0.36,NA,"",NA,20.5,NA,2.36,"Mexico","Gulf of California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5164",1477,7860,25.7,"TL",0.55,NA,"",NA,16.7,NA,2.56,"USA","San Pedro, California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5165",1477,7861,25.7,"TL",0.38,NA,"",NA,20.5,NA,2.4,"Mexico","Gulf of California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5166",1477,7862,25.9,"TL",0.33,NA,"",NA,20.5,NA,2.35,"Mexico","Gulf of California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5167",1477,7863,26,"TL",0.5,NA,"",NA,18.5,NA,2.53,"Mexico","Pacific coast (Baja California ?)","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5168",1477,7864,26,"TL",0.54,NA,"",NA,16.7,NA,2.56,"USA","San Pedro, California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5169",1477,7865,26,"SL",0.39,NA,"",NA,NA,NA,2.42,"USA","off southern California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5170",1477,7866,26.1,"TL",0.52,NA,"",NA,16.7,NA,2.55,"USA","San Pedro, California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5171",1477,7867,26.3,"TL",0.31,NA,"",NA,20.5,NA,2.33,"Mexico","Gulf of California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5172",1477,7868,26.8,"TL",0.59,NA,"",NA,16.7,NA,2.63,"USA","San Pedro, California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5173",1477,7869,26.9,"TL",0.56,NA,"",NA,16.7,NA,2.61,"USA","San Pedro, California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5174",1477,7870,27,"TL",0.7,NA,"",0.15,15,18.5,2.71,"USA","California","Yes","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5175",1477,7871,27,"TL",0.65,NA,"",NA,18,NA,2.68,"Japan","","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5176",1477,7872,27,"TL",0.9,NA,"",NA,15,NA,2.82,"Japan","N. West Pacific (recent years)","Yes","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5177",1477,7873,27,"TL",0.34,NA,"",NA,20.5,NA,2.39,"Mexico","Gulf of California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5178",1477,7874,27,"TL",0.6,NA,"",NA,20.5,NA,2.64,"Mexico","Gulf of California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5179",1477,7875,27.4,"TL",0.38,NA,"",NA,20.5,NA,2.46,"Mexico","Gulf of California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5180",1477,7876,27.6,"TL",0.53,NA,"",NA,16.7,NA,2.61,"USA","San Pedro, California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5181",1477,7877,28.5,"TL",0.28,NA,"F",NA,21,NA,2.36,"South Africa","Southeast Africa","Yes","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5182",1477,7878,28.5,"TL",0.28,NA,"M",NA,21,NA,2.36,"South Africa","Southeast Africa","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5183",1477,7879,29,"TL",0.6,NA,"M",NA,18,NA,2.7,"USA","California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5184",1477,7880,29,"TL",0.5,NA,"",NA,18,NA,2.62,"Japan","N. West Pacific (early years)","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5185",1477,7881,29,"TL",0.43,NA,"",NA,20.5,NA,2.56,"Mexico","Gulf of California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5186",1477,7882,29.1,"TL",0.55,NA,"",NA,5.4,NA,2.67,"","British Columbia","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5187",1477,7883,29.3,"TL",0.52,NA,"",NA,5.4,NA,2.65,"","British Columbia","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5188",1477,7884,29.3,"TL",0.54,NA,"",NA,5.4,NA,2.67,"","British Columbia","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5189",1477,7885,29.3,"TL",0.45,NA,"",0.4,15,22.5,2.59,"USA","California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5190",1477,7886,29.5,"TL",0.4,-2.1,"",0.45,12.8,21.5,2.54,"USA","San Francisco, California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5191",1477,7887,29.5,"TL",0.45,NA,"",NA,15.9,23,2.59,"South Africa","Western Cape (33°S 17°E)","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5192",1477,7888,29.9,"TL",0.36,-0.25,"",NA,22,NA,2.51,"Namibia","South West Africa","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5193",1477,7889,30,"TL",0.52,NA,"",NA,5.4,NA,2.67,"","British Columbia","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5194",1477,7890,30,"TL",0.35,NA,"",0.45,15,21.5,2.5,"USA","Monterey, California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5195",1477,7891,30,"TL",0.43,NA,"",NA,20.5,NA,2.59,"Mexico","Gulf of California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5196",1477,7892,30.2,"TL",0.53,NA,"",NA,13.1,NA,2.68,"","British Columbia","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5197",1477,7893,30.4,"TL",0.23,NA,"",NA,21,NA,2.33,"South Africa","","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5198",1477,7894,30.5,"TL",0.4,-0.59,"",0.15,15,18.5,2.57,"USA","California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5199",1477,7895,30.6,"TL",0.23,NA,"",NA,15,NA,2.32,"Namibia","Walvis Bay, 23°S  14°E","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5200",1477,7896,30.6,"TL",0.23,-1.51,"",NA,22,NA,2.32,"South Africa","western Cape waters","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5201",1477,7897,31,"TL",0.46,NA,"F",NA,18,NA,2.65,"USA","California","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5202",1477,7898,31.2,"TL",0.44,NA,"",NA,26.5,NA,2.63,"Ecuador","","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5203",1477,7899,33.8,"TL",0.33,NA,"",NA,22,NA,2.58,"Peru","","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5204",1477,7900,36,"TL",0.36,-0.24,"",0.79,13,NA,2.67,"Namibia","Walvis Bay, 20 m","No","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5205",1477,7901,38.5,"TL",0.25,NA,"",NA,22,NA,2.57,"Peru","","Yes","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5206",1477,7902,38.6,"TL",0.21,NA,"",NA,15,NA,2.5,"Chile","","Yes","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5207",1477,7903,41,"TL",0.25,NA,"",NA,18.5,NA,2.63,"Peru","14-17°S","Yes","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5208",1477,7904,41.6,"TL",0.24,NA,"",NA,22,NA,2.62,"Peru","","Yes","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5209",1477,7905,41.7,"TL",0.21,NA,"",NA,15,NA,2.56,"Chile","","Yes","No","Sardinops_sagax","Sardinops","Clupeidae","Sardinops sagax","Actinopterygii","Clupeiformes"
"5210",1479,3293,16,"FL",1.03,NA,NA,NA,27.2,NA,2.42,"Cuba","","No","No","Harengula_humeralis","Harengula","Clupeidae","Harengula humeralis","Actinopterygii","Clupeiformes"
"5211",1479,3294,18.5,"FL",0.41,-0.79,NA,NA,27.2,NA,2.15,"Cuba","Southwest Zone","No","No","Harengula_humeralis","Harengula","Clupeidae","Harengula humeralis","Actinopterygii","Clupeiformes"
"5212",1480,3295,12.8,"FL",0.69,-0.25,NA,NA,27.2,NA,2.05,"Cuba","Southeast Zone","No","No","Harengula_jaguana","Harengula","Clupeidae","Harengula jaguana","Actinopterygii","Clupeiformes"
"5213",1480,3296,14,"FL",0.69,NA,NA,NA,27.2,NA,2.13,"Cuba","","No","No","Harengula_jaguana","Harengula","Clupeidae","Harengula jaguana","Actinopterygii","Clupeiformes"
"5214",1480,3297,18.2,"FL",0.6,NA,NA,1.4,27.5,NA,2.3,"Brazil","Guanabara Bay","No","No","Harengula_jaguana","Harengula","Clupeidae","Harengula jaguana","Actinopterygii","Clupeiformes"
"5215",1480,3298,21,"FL",0.48,NA,NA,NA,26,NA,2.33,"Mexico","Yucatán","No","No","Harengula_jaguana","Harengula","Clupeidae","Harengula jaguana","Actinopterygii","Clupeiformes"
"5216",1484,5842,19.4,"TL",0.81,-0.15,"",NA,18,NA,2.49,"Mexico","Bahía Magdalena, Baja California Sur","No","No","Opisthonema_libertate","Opisthonema","Clupeidae","Opisthonema libertate","Actinopterygii","Clupeiformes"
"5217",1484,5843,20.6,"SL",0.57,-0.81,"M",NA,13.2,NA,2.38,"Mexico","Guaymas, Gulf of California","No","No","Opisthonema_libertate","Opisthonema","Clupeidae","Opisthonema libertate","Actinopterygii","Clupeiformes"
"5218",1484,5844,22,"SL",0.51,-0.88,"F",NA,13.2,NA,2.39,"Mexico","Guaymas, Gulf of California","No","No","Opisthonema_libertate","Opisthonema","Clupeidae","Opisthonema libertate","Actinopterygii","Clupeiformes"
"5219",1484,5845,29.4,"TL",0.22,-3.91,"",NA,27,NA,2.28,"Ecuador","","No","No","Opisthonema_libertate","Opisthonema","Clupeidae","Opisthonema libertate","Actinopterygii","Clupeiformes"
"5220",1484,5846,31.7,"TL",0.22,-2.52,"",NA,NA,NA,2.34,"Ecuador","","No","No","Opisthonema_libertate","Opisthonema","Clupeidae","Opisthonema libertate","Actinopterygii","Clupeiformes"
"5221",1486,5847,19.6,"FL",0.57,-0.18,NA,NA,27.2,NA,2.34,"Cuba","Southeast Zone","No","No","Opisthonema_oglinum","Opisthonema","Clupeidae","Opisthonema oglinum","Actinopterygii","Clupeiformes"
"5222",1486,5848,20.5,"FL",0.72,NA,NA,NA,27.2,NA,2.48,"Cuba","Southeast Zone","No","No","Opisthonema_oglinum","Opisthonema","Clupeidae","Opisthonema oglinum","Actinopterygii","Clupeiformes"
"5223",1486,5849,21.5,"FL",0.65,NA,NA,NA,26,NA,2.48,"Mexico","Yucatán","No","No","Opisthonema_oglinum","Opisthonema","Clupeidae","Opisthonema oglinum","Actinopterygii","Clupeiformes"
"5224",1486,5850,21.6,"FL",0.38,-0.98,NA,0.55,24.5,NA,2.25,"USA","Northeastern Gulf of Mexico","No","No","Opisthonema_oglinum","Opisthonema","Clupeidae","Opisthonema oglinum","Actinopterygii","Clupeiformes"
"5225",1486,5851,21.6,"FL",0.35,-2.15,NA,NA,24,NA,2.21,"Brazil","southern region","No","No","Opisthonema_oglinum","Opisthonema","Clupeidae","Opisthonema oglinum","Actinopterygii","Clupeiformes"
"5226",1486,5852,31.8,"FL",1.46,-0.06,NA,NA,NA,NA,3.17,"Brazil","Northeastern region","No","No","Opisthonema_oglinum","Opisthonema","Clupeidae","Opisthonema oglinum","Actinopterygii","Clupeiformes"
"5227",1494,3355,10,"SL",2.9,NA,NA,NA,29.5,NA,2.46,"Kiribati","","No","No","Herklotsichthys_quadrimaculatus","Herklotsichthys","Clupeidae","Herklotsichthys quadrimaculatus","Actinopterygii","Clupeiformes"
"5228",1494,3356,12.5,"",3.61,0.01,NA,NA,24,NA,2.75,"New Caledonia","","Yes","No","Herklotsichthys_quadrimaculatus","Herklotsichthys","Clupeidae","Herklotsichthys quadrimaculatus","Actinopterygii","Clupeiformes"
"5229",1494,3357,12.6,"SL",2,-0.13,NA,NA,27.3,NA,2.5,"Fiji","Vanua Levu","No","No","Herklotsichthys_quadrimaculatus","Herklotsichthys","Clupeidae","Herklotsichthys quadrimaculatus","Actinopterygii","Clupeiformes"
"5230",1494,3358,13.3,"FL",2.56,NA,NA,NA,27,10.1,2.66,"Seychelles","","No","No","Herklotsichthys_quadrimaculatus","Herklotsichthys","Clupeidae","Herklotsichthys quadrimaculatus","Actinopterygii","Clupeiformes"
"5231",1494,3359,16.5,"TL",0.98,NA,NA,NA,28,NA,2.43,"Philippines","Camotes Sea","No","No","Herklotsichthys_quadrimaculatus","Herklotsichthys","Clupeidae","Herklotsichthys quadrimaculatus","Actinopterygii","Clupeiformes"
"5232",1501,314,21.6,"FL",0.43,NA,NA,NA,27.2,NA,2.3,"Tanzania","Zanzibar","No","No","Amblygaster_sirm","Amblygaster","Clupeidae","Amblygaster sirm","Actinopterygii","Clupeiformes"
"5233",1501,315,21.7,"TL",1.35,-0.03,NA,NA,24,NA,2.8,"New Caledonia","Dumbea Bay","No","No","Amblygaster_sirm","Amblygaster","Clupeidae","Amblygaster sirm","Actinopterygii","Clupeiformes"
"5234",1501,316,22,"",3.74,NA,NA,NA,21,NA,3.26,"Mozambique","","Yes","No","Amblygaster_sirm","Amblygaster","Clupeidae","Amblygaster sirm","Actinopterygii","Clupeiformes"
"5235",1501,317,22.2,"TL",1.58,0,NA,2.9,24.7,16.5,2.89,"New Caledonia","lagoons","No","No","Amblygaster_sirm","Amblygaster","Clupeidae","Amblygaster sirm","Actinopterygii","Clupeiformes"
"5236",1501,318,22.5,"FL",2.15,NA,NA,NA,NA,NA,3.04,"Sri Lanka","South west coast","No","No","Amblygaster_sirm","Amblygaster","Clupeidae","Amblygaster sirm","Actinopterygii","Clupeiformes"
"5237",1501,319,22.6,"TL",0.65,NA,NA,NA,27.5,NA,2.52,"Egypt","Red Sea, Al Ghardaqa","No","No","Amblygaster_sirm","Amblygaster","Clupeidae","Amblygaster sirm","Actinopterygii","Clupeiformes"
"5238",1501,320,22.8,"FL",2.06,NA,NA,NA,NA,NA,3.03,"Sri Lanka","South west coast","No","No","Amblygaster_sirm","Amblygaster","Clupeidae","Amblygaster sirm","Actinopterygii","Clupeiformes"
"5239",1501,321,22.9,"TL",2.38,-0.08,NA,NA,27,NA,3.1,"Sri Lanka","Negombo","No","No","Amblygaster_sirm","Amblygaster","Clupeidae","Amblygaster sirm","Actinopterygii","Clupeiformes"
"5240",1501,322,23.2,"TL",1.1,-0.14,NA,NA,24,NA,2.77,"New Caledonia","St. Vincent","No","No","Amblygaster_sirm","Amblygaster","Clupeidae","Amblygaster sirm","Actinopterygii","Clupeiformes"
"5241",1501,323,23.3,"FL",1.3,NA,NA,NA,28.2,NA,2.85,"Indonesia","Java Sea, off Pekalongan and Juwana","No","No","Amblygaster_sirm","Amblygaster","Clupeidae","Amblygaster sirm","Actinopterygii","Clupeiformes"
"5242",1501,324,23.8,"FL",0.95,NA,NA,NA,28,NA,2.73,"Sri Lanka","South Coast","No","No","Amblygaster_sirm","Amblygaster","Clupeidae","Amblygaster sirm","Actinopterygii","Clupeiformes"
"5243",1501,325,24.3,"TL",0.59,NA,NA,NA,28.2,NA,2.54,"Indonesia","Thousand Islands, Java Sea","No","No","Amblygaster_sirm","Amblygaster","Clupeidae","Amblygaster sirm","Actinopterygii","Clupeiformes"
"5244",1501,326,24.6,"FL",1.3,NA,NA,NA,27,NA,2.9,"Sri Lanka","South west coast","No","No","Amblygaster_sirm","Amblygaster","Clupeidae","Amblygaster sirm","Actinopterygii","Clupeiformes"
"5245",1501,327,24.8,"FL",0.95,NA,NA,NA,27,NA,2.77,"Sri Lanka","Negombo","No","No","Amblygaster_sirm","Amblygaster","Clupeidae","Amblygaster sirm","Actinopterygii","Clupeiformes"
